id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3127181,ECOLOGICAL HOUSE AT CALA PREGONDA,15883965,Dora & Borja,,Es Mercadal,40.05368,4.04011,Entire home/apt,199,6,45,2019-09-23,0.64,1,210
3148291,Beautiful house in Fornells Menorca,15983928,Eugenia,,Es Mercadal,40.05709,4.13039,Entire home/apt,140,7,6,2019-09-01,0.09,1,309
3154604,Charming fully renovated apartment with WIFI,15784175,Roser,,Ciutadella de Menorca,40.00421,3.79636,Entire home/apt,60,2,40,2019-08-24,0.57,1,207
3169422,Spacious house with swimming-pool,11511696,"Loic, Estelle & Co",,Mahón,39.93361,4.25074,Entire home/apt,265,3,5,2019-09-09,0.12,1,363
3179799,SA TANCA,16124054,David,,Ciutadella de Menorca,39.97028,3.83235,Entire home/apt,80,3,17,2019-10-12,0.30,1,255
3212961,Cala Galdana Apartments (All Year! / Todo el año!),16276421,Carlos - Mandi - Susana,,Ferreries,39.93616,3.96444,Entire home/apt,65,2,22,2019-08-27,0.31,3,184
3238335,Apartamento Entreplayas,9677271,Antonio,,Ciutadella de Menorca,39.92843,3.84673,Entire home/apt,70,5,2,2018-05-05,0.03,5,0
3242383,APARTAMENTOS BINIFORCAT CB (200 m CALA EN FORCAT),16406152,Apartamentos,,Ciutadella de Menorca,40.00175,3.80041,Entire home/apt,60,3,39,2019-10-09,0.55,1,196
3256106,Apartamento cerca de Cala Mitjana,16276421,Carlos - Mandi - Susana,,Ferreries,39.93782,3.96527,Entire home/apt,65,3,46,2019-10-29,0.66,3,184
3256120,Great apartment beautiful views!,10546982,Miriam,,Es Mercadal,40.00612,4.18631,Entire home/apt,195,5,19,2019-08-29,0.32,1,347
3298377,Disfrute de Menorca,16660620,Damià,,Alaior,39.86902,4.13542,Entire home/apt,50,1,120,2020-01-25,1.68,7,325
3305747,VILLA TINO CIUTADELLA DE MENORCA,4459815,Antonio,,Ciutadella de Menorca,40.00621,3.81249,Entire home/apt,250,7,2,2018-08-21,0.09,4,0
3330131,Beautiful Holiday Home Villa Gaya with Pool,16812546,Oliver,,Ciutadella de Menorca,39.97077,3.83224,Entire home/apt,320,1,42,2019-09-29,0.71,4,307
3377154,NORAY 6 - CALAN BLANES - A 5 KM DE CIUTADELLA,17028346,Nan-Yeh,,Ciutadella de Menorca,40.00089,3.80217,Entire home/apt,50,5,38,2019-09-27,0.64,3,252
3385425,STARBAL CELESTE CHALET PRIVATE ROOM,14589109,Tea,,Es Castell,39.88067,4.28031,Private room,45,1,87,2019-09-21,1.79,6,57
3389390,Wonderful Apartment in Cala'n Bosch,17098419,Massimiliano,,Ciutadella de Menorca,39.9296,3.83494,Entire home/apt,120,3,17,2019-09-17,0.25,1,294
3393806,Apto centro Maó: Fresco y confortab,17121881,Eva,,Mahón,39.88801,4.26259,Entire home/apt,64,1,16,2016-09-02,0.23,1,0
3400183,ANILIA. BONITA CASA DE CAMPO,17149617,Maripaz,,Sant Lluís,39.84879,4.26536,Entire home/apt,150,7,4,2015-08-14,0.06,2,0
3421880,"Parcela de 4casas, piscina y jardín",17247072,Anna,,Ciutadella de Menorca,40.00028,3.80492,Entire home/apt,80,4,26,2020-03-04,0.46,7,83
3539770,JULIA 1,17816909,Richard,,Ciutadella de Menorca,39.97216,3.83184,Entire home/apt,151,7,13,2019-09-05,0.19,16,327
3574771,Precioso apartamento Puerto de Maó.,14004472,Lluis,,Mahón,39.88942,4.27097,Entire home/apt,50,7,10,2016-09-30,0.14,1,0
3618152,SON SET VILLA (Casa de campo cerca de la playa),17767634,Manuel,,Sant Lluís,39.83728,4.23087,Entire home/apt,295,3,9,2019-09-11,0.20,1,284
3744793,Chalet Privado con piscina.,19153965,Diego,,Ciutadella de Menorca,39.97457,3.83287,Entire home/apt,190,2,12,2019-08-23,0.21,1,187
3747730,JULIETA 10,17816909,Richard,,Ciutadella de Menorca,39.97235,3.8324,Entire home/apt,121,7,27,2019-09-20,0.39,16,321
3752798,Large villa in Binibeca Menorca,19207790,Tom,,Sant Lluís,39.81602,4.24905,Entire home/apt,1149,7,0,,,1,296
3768026,☀ Historic Finca Biniarogga Nou ☀,19305661,Antonio,,Mahón,39.92841,4.22311,Entire home/apt,200,7,14,2019-08-17,0.20,1,0
3780718,LUJO y COMODIDADES EN BELLO ENTORNO,18868714,Pilar,,Ciutadella de Menorca,40.00273,3.81186,Entire home/apt,109,3,15,2019-09-28,0.32,1,361
3785264,Front Line house with Magnificent Views,19426220,Frederike,,Es Castell,39.87929,4.29388,Entire home/apt,300,7,6,2019-07-14,0.18,1,282
3823509,Casa Carlos - Villa en Son Cabrises,13024728,Menorca Habitat,,Ciutadella de Menorca,39.96235,3.83924,Entire home/apt,115,7,17,2019-10-22,0.36,31,0
3830782,"CASA TÍPICA ""SA CASETA DE LÓ""",19719268,Angelina,,Alaior,39.93461,4.13828,Entire home/apt,60,6,42,2019-08-30,0.72,2,88
3845678,Brisa Marina - Cala Torret,13024728,Menorca Habitat,,Sant Lluís,39.81563,4.24728,Entire home/apt,115,7,20,2019-10-24,0.57,31,0
3871667,Villa Ponent Galdana - Cala Galdana,13024728,Menorca Habitat,,Ferreries,39.93562,3.95905,Entire home/apt,115,7,15,2019-09-22,0.25,31,0
3872527,Villa Mari - Calan Porter,13024728,Menorca Habitat,,Alaior,39.87862,4.13451,Entire home/apt,115,7,11,2019-09-28,0.25,31,0
3885826,Casita Estancia d'en Carretero- Biniarroca,13024728,Menorca Habitat,,Sant Lluís,39.86143,4.26846,Entire home/apt,115,7,27,2019-10-15,0.47,31,0
3888649,Apartamento muy centrico y acogedor,20116128,Daling,,Ciutadella de Menorca,40.00044,3.84093,Private room,40,1,0,,,1,0
3888973,APARTAMENTO FORNELLS  FRENTE AL MAR,20118456,Francisca,,Es Mercadal,40.05296,4.13031,Entire home/apt,80,7,1,2019-09-05,0.13,1,289
3893057,VILLA BLANCA. Primera línea de mar,10251627,María José,,Sant Lluís,39.82901,4.20704,Entire home/apt,300,7,3,2019-08-03,0.06,1,318
3984033,Casa delante del mar.,10405100,Alícia,,Ciutadella de Menorca,39.99512,3.83996,Entire home/apt,150,7,0,,,1,312
4024175,Apartamento nuevo en la playa :),20862766,Melody,,Ciutadella de Menorca,40.00332,3.81431,Entire home/apt,35,5,100,2019-10-28,1.48,3,184
4059690,APARTAMENTOS BINIFORCAT CB (Silvia),21055958,Silvia,,Ciutadella de Menorca,40.00569,3.80563,Entire home/apt,130,6,2,2017-07-24,0.06,1,113
4078670,Apartamento-estudio,21156529,Antoni,,Ferreries,39.999,4.01261,Entire home/apt,57,2,32,2019-10-21,0.47,1,74
4133954,"Casita con encanto en la playa,  jardín y piscina",20862766,Melody,,Ciutadella de Menorca,39.99828,3.80346,Entire home/apt,60,5,90,2020-02-29,1.42,3,310
4220483,Villa Marcos,21904942,Tana,,Mahón,39.87243,4.24479,Entire home/apt,85,7,6,2018-08-01,0.10,1,120
4327796,Estudio en el bosque,16457340,Mercè,,Alaior,39.93829,4.1403,Entire home/apt,49,2,111,2019-10-22,1.81,1,306
4336191,Boutique apartment in Ciutadella,22514844,Roger,,Ciutadella de Menorca,40.00069,3.79822,Entire home/apt,49,1,0,,,1,90
4401827,"Waterfront house, 180 deg sea views",22849686,Robert,,Es Mercadal,40.02441,4.1929,Entire home/apt,450,7,2,2019-09-21,0.19,2,257
4443951,Joli duplex au coeur de Ciutadella,23064770,Christine,,Ciutadella de Menorca,39.99832,3.83151,Entire home/apt,109,7,15,2019-10-23,0.26,1,319
4601201,Beau duplex en bordure de golf,21601692,Jacques,,Es Mercadal,40.0242,4.16693,Entire home/apt,99,7,12,2018-08-31,0.21,1,319
4612629,GENUINE MENORCAN VILLAGE HOUSE,23897397,Xavier,,Ferreries,39.98639,3.99291,Entire home/apt,275,5,8,2019-09-09,0.14,2,100
4652258,Dúplex con jardín 100m2 y piscina,24082593,Isabel,,Sant Lluís,39.81117,4.26738,Entire home/apt,100,5,1,2016-09-22,0.02,1,151
4659938,Villa Violeta - Ciutadella Menorca,24114045,Francisco,,Ciutadella de Menorca,40.00011,3.80861,Entire home/apt,250,5,11,2017-07-17,0.19,1,180
4678613,Villa Albe,23728625,Sonne Villas,,Ferreries,39.93706,3.96301,Entire home/apt,84,7,35,2019-11-02,0.59,19,105
4700848,STARBAL DORADA CHALET  PRIVATE  BATHROOM IN SUITE,14589109,Tea,,Es Castell,39.8813,4.28014,Private room,65,1,63,2019-09-29,1.38,6,245
4703333,Casa Cris (Ses Alzines),23728625,Sonne Villas,,Ciutadella de Menorca,39.94076,3.96114,Entire home/apt,68,7,29,2019-10-28,0.48,19,112
4703347,Casa David (Ses Alzines),23728625,Sonne Villas,,Ciutadella de Menorca,39.94114,3.95986,Entire home/apt,58,7,23,2019-10-26,0.38,19,125
4703350,Casa Lluis (Ses Alzines),23728625,Sonne Villas,,Ciutadella de Menorca,39.94137,3.96032,Entire home/apt,58,7,21,2018-10-23,0.35,19,167
4705232,Villa Lavanda,23728625,Sonne Villas,,Ciutadella de Menorca,39.94271,3.96244,Entire home/apt,73,7,22,2019-09-28,0.36,19,91
4705489,Villa Magnolia,23728625,Sonne Villas,,Ciutadella de Menorca,39.943,3.96103,Entire home/apt,73,7,11,2019-10-26,0.25,19,154
4716452,Tastefully Restored Farmhouse in Countryside,700916,Susan & Ona,,Alaior,39.94356,4.13327,Entire home/apt,148,2,26,2019-09-10,0.58,1,257
4752172,"Julieta 9, very well locate",17816909,Richard,,Ciutadella de Menorca,39.92663,3.84024,Entire home/apt,22,7,9,2018-09-20,0.15,16,344
4752478,"Villa en Cala Blanca, Menorca",17816909,Richard,,Ciutadella de Menorca,39.97367,3.83429,Entire home/apt,83,7,5,2018-09-17,0.08,16,300
4752524,"Villa en Cala Blanca, Menorca",17816909,Richard,,Ciutadella de Menorca,39.97406,3.83444,Entire home/apt,154,7,7,2017-11-02,0.12,16,299
4755105,"Roulote en casa ""La gitana del mar""",8768816,José Luis,,Ciutadella de Menorca,39.97451,3.90577,Private room,30,1,84,2019-10-01,1.41,6,157
4784220,Llevant 11E - Precioso alojamiento con piscina,24664772,Toni,,Ciutadella de Menorca,39.92729,3.83053,Entire home/apt,80,5,13,2019-08-28,0.22,1,141
4843978,Casa con encanto en el centro histórico Ciutadella,24926080,Marian,,Ciutadella de Menorca,40.00341,3.8375,Entire home/apt,120,3,56,2020-03-01,0.91,2,332
4882846,Spectacular house in Minorca!,20671289,Victor & Seleny,,Ciutadella de Menorca,40.00227,3.8233,Entire home/apt,229,30,0,,,1,363
4899086,FORNELLS APART 1ª LINEA DEL MAR PUEBLO PESCADORES,25215731,Montse,,Es Mercadal,40.05277,4.12895,Entire home/apt,95,2,2,2020-03-07,0.25,1,290
4913994,"Apartment, Playa De Fornells",24646010,Neil,,Es Mercadal,40.05534,4.11284,Entire home/apt,51,7,39,2019-09-17,0.66,1,70
4920608,El Jardin del Mar,21570473,Anna,,Es Mercadal,40.05292,4.10945,Entire home/apt,70,4,4,2020-03-21,0.39,2,297
4929107,"Bini Clara ♥private pool, free WiFi & AC",23701910,Carmen,,Sant Lluís,39.82226,4.23641,Entire home/apt,500,7,28,2019-09-14,0.57,2,214
4930147,"Waterfront location, pool, wifi, stunning villa",25396925,Simone,,Es Mercadal,40.00683,4.19674,Entire home/apt,295,5,0,,,1,98
4975391,Casa con encanto junto al Mar.,25643782,Eva,,Mahón,39.89385,4.27674,Entire home/apt,100,1,9,2016-07-24,0.16,1,0
4994458,vivienda típica Menorquina,24373133,Pilar,,Sant Lluís,39.85264,4.257,Entire home/apt,195,7,12,2019-07-25,0.21,1,276
5000299,"Minorca è armonia, relax, energia.",25785486,Barbara,,Ciutadella de Menorca,39.96758,3.83785,Entire home/apt,90,7,5,2019-06-15,0.11,3,303
5019095,Disfruta de la felicidad en Menorca,25893084,Pedro Luis,,Sant Lluís,39.83032,4.20841,Entire home/apt,300,7,11,2018-08-02,0.18,1,293
5047126,"Beautiful country house ""Son Sanxo""",4246789,Julia,,Alaior,39.89377,4.15684,Entire home/apt,170,5,18,2019-09-28,0.31,2,1
5053625,Los Naranjos Apartamento de dos dormitorios,15707228,Jordi S,,Sant Lluís,39.83304,4.29846,Hotel room,200,2,19,2019-08-07,0.32,3,281
5085376,"Equipado, acogedor y tranquilo",22379384,Silvia,,Ciutadella de Menorca,40.0049,3.81395,Entire home/apt,40,2,106,2020-03-04,1.69,1,158
5112222,Precio reducido Villa con piscina a Biniancolla,17410621,Carlo,,Sant Lluís,39.81572,4.26166,Entire home/apt,140,6,15,2019-10-01,0.25,1,313
5123511,villa en Menorca,26480481,Jaime,,Sant Lluís,39.82711,4.20765,Entire home/apt,325,4,4,2016-08-13,0.07,1,327
5125420,Tranquilidad muy cerca del mar,26491834,Jorge,,Ciutadella de Menorca,39.97384,3.83195,Entire home/apt,60,4,27,2019-08-27,0.46,1,316
5129682,Para los que buscan tranquilidad...,26518032,Pep,,Es Mercadal,40.00963,4.1994,Entire home/apt,85,3,27,2019-09-12,0.60,1,253
5138812,Casa en primera linea de mar.,18533637,Jaime,,Mahón,39.91352,4.28451,Entire home/apt,115,7,5,2019-08-30,0.10,1,225
5150198,Villa with 3 bedrooms only 200 meters from the bea,26628818,Jose Luis,,Ciutadella de Menorca,40.05292,3.88093,Entire home/apt,170,7,1,2019-06-20,0.09,1,110
5157181,2 bed apartment Menorca. Large terrace and garden,26670600,Karen,,Alaior,39.90961,4.07025,Entire home/apt,110,4,18,2019-09-16,0.31,1,302
5188478,Villas en Menorca Son Parc Villa  Nº2,26837742,Lupi & Pedro / Kettenhofweg S.L,,Es Mercadal,40.03283,4.16532,Entire home/apt,200,5,7,2018-09-04,0.12,4,61
5189793,"Cove Noves - Relax en Menorca, Ideal para familias",26844239,Norberto,,Es Mercadal,40.0171,4.18816,Entire home/apt,60,5,22,2019-10-23,0.37,1,82
5218199,1 INDEPENDANT ESTUDIO EN JARDIN PRIVADO,26997704,Avril,,Mahón,39.87185,4.18377,Private room,57,3,3,2015-08-31,0.05,1,0
5224249,BIG HOUSE IN HISTORIC CENTER,19719268,Angelina,,Alaior,39.93603,4.1382,Entire home/apt,70,6,16,2019-08-24,0.28,2,78
5225085,Apt 2 habitaciones y 2 baños,7944214,Jaume,,Ciutadella de Menorca,39.92717,3.84094,Entire home/apt,60,3,54,2019-09-29,0.89,1,276
5233682,Apartamento en Menorca,27086634,Marta,,Ciutadella de Menorca,39.92856,3.82997,Entire home/apt,50,7,7,2020-01-12,0.12,1,310
5233786,Torre-Villa Ciutadella piscina privada,27086710,Ramon,,Ciutadella de Menorca,39.97729,3.85566,Entire home/apt,500,7,4,2018-09-22,0.07,1,299
5235355,APARTAMENTO ES GRAU CON VISTAS.,7480447,Víctor,,Mahón,39.94956,4.27131,Entire home/apt,120,5,31,2020-01-28,0.52,1,71
5243583,DUPLEX EN ZONA TRANQUILA.,27139177,,,Ciutadella de Menorca,40.00812,3.83362,Entire home/apt,70,1,1,2015-08-16,0.02,1,0
5246826,"House in the village of Fornells, Special offer",26034824,Cristina,,Es Mercadal,40.05477,4.12898,Entire home/apt,60,3,2,2019-08-28,0.23,1,246
5266588,"Sol Finesse Villa, Son Bou, Menorca",3533438,The Freelance-Holidays  Team,,Alaior,39.90938,4.07369,Entire home/apt,130,5,0,,,10,151
5278266,Casa a primera linea de mar.,13882685,Pol,,Ciutadella de Menorca,39.92465,3.8217,Entire home/apt,234,5,12,2019-08-16,0.27,1,324
5285610,Villa at Coves Noves,27366252,Chari,,Es Mercadal,40.01118,4.18784,Entire home/apt,175,7,29,2019-09-20,0.48,1,288
5303726,Casa de Campo. Villa Valentina,15279548,Carlos,,Ferreries,39.96246,3.99095,Entire home/apt,200,6,29,2019-10-19,0.49,1,310
5312452,ESGLESIA 4,21392015,Ignacio,,Es Mercadal,40.05627,4.1319,Entire home/apt,120,5,0,,,6,132
5341464,Apartment in Menorca natural beach.,16344125,Ricardo,,Ciutadella de Menorca,39.94271,3.96269,Entire home/apt,110,4,9,2019-09-21,0.19,1,92
5341970,Ciutadella de Menorca ático con piscina,4726522,Mireia,,Ciutadella de Menorca,40.00394,3.84693,Entire home/apt,93,7,15,2019-07-20,0.26,1,72
5341985,Villa Sirena - Cap den Font,13024728,Menorca Habitat,,Sant Lluís,39.82843,4.20774,Entire home/apt,115,7,7,2019-08-18,0.12,31,0
5361514,Amazing House!,27212629,Teresa,,Sant Lluís,39.82456,4.22744,Entire home/apt,175,6,34,2019-09-24,0.57,1,310
5377475,Antar. Bonita casita de campo,17149617,Maripaz,,Mahón,39.87889,4.24929,Entire home/apt,60,3,43,2019-09-19,0.70,2,339
5398891,VILLA FORNELLS I (ET 0281 ME),21392015,Ignacio,,Es Mercadal,40.05381,4.12927,Entire home/apt,402,6,1,2019-07-16,0.10,6,82
5416788,Amazing design villa Son Parc,26833484,Mercedes,,Es Mercadal,40.02511,4.16523,Entire home/apt,200,3,6,2019-08-15,0.11,2,0
5444656,VILLA CASABLANCA. PRIVATE ROOM .,14589109,Tea,,Es Castell,39.88068,4.28015,Private room,55,1,114,2019-09-15,1.89,6,256
5455221,Apartment with garden and swimming,19129887,Francisco,,Ciutadella de Menorca,39.96682,3.83623,Entire home/apt,49,3,38,2019-09-14,0.60,1,0
5465322,"Finca Eleonora ❤ big pool & big garden,AC, Sonos ♫",28345085,Johannes,,Mahón,39.86814,4.19916,Entire home/apt,186,7,52,2019-11-02,0.88,2,114
5488008,"MENORCA  100mts playa 2/4/6/8 , max 4 adultos",28458294,Salomé,,Es Mercadal,40.02435,4.17867,Entire home/apt,70,7,33,2019-09-24,0.57,1,324
5498823,Villa moderne Cala Canutells,28517581,Frederique,,Mahón,39.85203,4.17157,Entire home/apt,180,6,14,2019-09-03,0.24,1,217
5512419,Disfrute de Menorca,16660620,Damià,,Alaior,39.86989,4.13855,Entire home/apt,50,1,96,2019-09-17,1.55,7,325
5518351,Apartamentos de un dormitorio,28619930,Joana,,Ciutadella de Menorca,40.04994,3.88361,Entire home/apt,34,2,71,2019-10-12,1.27,5,127
5534441,"Habitación, baño y terraza privados en ático",7813206,Juan Miguel,,Ciutadella de Menorca,39.9987,3.84505,Private room,79,3,0,,,2,189
5541353,"Villa Isabel, Situación Santo Tomas",28734654,Villaisabel,,Es Migjorn Gran,39.91999,4.03817,Entire home/apt,215,6,0,,,1,0
5543613,"J8 A  Nice, Quiet and Relaxed",28743913,Joan,,Es Migjorn Gran,39.91543,4.0405,Entire home/apt,125,5,11,2019-09-24,0.23,4,120
5546617,Menorca typical House,28625107,Marc,,Ciutadella de Menorca,39.96846,3.83354,Entire home/apt,80,6,40,2019-10-05,0.69,1,0
5557444,CHALET A 5 MIN DE CIUTADELLA- VILLA ROBLE,28811552,Sergio,,Ciutadella de Menorca,39.98304,3.84367,Entire home/apt,90,5,12,2019-09-14,0.21,1,361
5595558,J8 B Comfort Relaxing Villa,28743913,Joan,,Es Migjorn Gran,39.91607,4.04263,Entire home/apt,90,5,16,2019-09-19,0.27,4,119
5596924,Apto 2  habit con parking céntrico,29020014,Fina,,Ciutadella de Menorca,40.00001,3.83869,Entire home/apt,100,6,67,2019-11-01,1.13,1,193
5610477,WELCOME TO THE APARTMENT MENORCA,29085063,Cristina,,Ciutadella de Menorca,40.00216,3.80095,Entire home/apt,80,4,24,2019-09-12,0.41,1,328
5647417,A rural retreat in Menorca,29267394,Nicholas,,Alaior,39.93689,4.13434,Entire home/apt,760,4,0,,,1,311
5664381,"MENORCA, Charming restaured house",17457678,Francisco,,Alaior,39.93294,4.13997,Entire home/apt,100,2,11,2019-07-25,0.24,1,223
5692009,"Atico, soleado, con dos terrazas",29510058,Carlos,,Ciutadella de Menorca,39.99855,3.84196,Entire home/apt,75,3,18,2017-09-19,0.30,1,0
5730999,"Belle villa, vue mer, 5mn plage",29717473,Laurence,,Es Mercadal,40.02349,4.19159,Entire home/apt,540,4,32,2019-09-17,0.57,1,138
5736875,Individual villa in Sa Roca,29750402,Cati,,Es Mercadal,39.98728,4.13989,Entire home/apt,250,7,10,2019-09-21,0.17,1,134
5742749,Apartamento Entreplayas,9677271,Antonio,,Ciutadella de Menorca,39.92915,3.8443,Entire home/apt,75,5,5,2018-09-09,0.09,5,83
5758053,Casa con jardín en zona tranquila,29869233,Javier,,Sant Lluís,39.85399,4.25607,Entire home/apt,300,1,0,,,1,0
5840201,New Apartment. of 4 people and Pool,14661326,Alvaro,,Ciutadella de Menorca,39.98478,3.83638,Entire home/apt,160,1,22,2019-09-06,0.37,1,326
5842623,Pis al centre amb vistes a la plaça dels Pins,2914701,Francesc,,Ciutadella de Menorca,39.99903,3.83593,Entire home/apt,159,5,13,2020-01-31,0.23,3,339
5872363,(2) Old house room with private bathroom in suite,12955843,Tea,,Mahón,39.88857,4.26567,Private room,38,2,218,2020-03-07,3.63,2,311
5900433,Pretty house 20m from the sea,30645073,Miguel,,Sant Lluís,39.82807,4.21466,Entire home/apt,200,7,8,2019-08-30,0.14,1,200
5903547,Palau,23512268,Raquel,,Ciutadella de Menorca,39.99514,3.8274,Entire home/apt,84,2,20,2017-09-25,0.34,1,0
5910139,PRIVATE HOUSE. IDEAL FAMILIES AND GROUPS.,30577086,Aina,,Es Mercadal,40.02751,4.16483,Entire home/apt,115,2,4,2018-08-26,0.07,2,0
5944839,Sunset in Son Parc. 4 min. walk,26737435,Rosa,,Es Mercadal,40.03175,4.16387,Entire home/apt,115,7,19,2019-09-29,0.34,1,308
5963397,Casa primera linea del mar,21995112,Rosi,,Ciutadella de Menorca,39.97109,3.83111,Entire home/apt,120,6,20,2019-10-01,0.35,6,313
5964206,Villas en Menorca Son Parc Villa  Nº3,26837742,Lupi & Pedro / Kettenhofweg S.L,,Es Mercadal,40.03185,4.16549,Entire home/apt,200,4,14,2019-06-15,0.24,4,272
5972409,Casa con Pisicina en Cala Blanca - MS12,31005222,Francesc,,Ciutadella de Menorca,39.96873,3.83429,Entire home/apt,50,4,12,2019-09-19,0.20,3,278
5989229,Disfrute de Menorca,16660620,Damià,,Alaior,39.86918,4.13799,Entire home/apt,50,1,79,2019-09-21,1.34,7,342
6027175,Authentic Rural Menorquian House,31279114,Isabel,,Ciutadella de Menorca,39.98521,3.88107,Entire home/apt,500,7,3,2018-08-25,0.07,1,364
6048802,Chalet privado con piscina en playa,31390652,Antonia,,Ciutadella de Menorca,40.00281,3.80954,Entire home/apt,200,5,1,2019-07-20,0.10,2,347
6049276,Apartamento en playa cala'n Forcat,31390652,Antonia,,Ciutadella de Menorca,40.00041,3.79655,Entire home/apt,40,3,3,2019-09-29,0.32,2,292
6064132,Casa en Menorca con vista mar (SAN COLOMBAN),31054718,Geneviève,,Sant Lluís,39.82228,4.23467,Entire home/apt,160,3,40,2019-10-13,0.67,5,315
6081893,Loft alquiler temporal  cala blanca.,31565208,Yanet,,Ciutadella de Menorca,39.96798,3.83924,Entire home/apt,80,5,32,2019-10-01,0.55,3,329
6110878,E13 Villa Melisa,28743913,Joan,,Es Migjorn Gran,39.91594,4.03705,Entire home/apt,90,5,1,2015-10-12,0.02,4,124
6112813,Apartamento familiar Menorca,31715018,Oscar,,Ciutadella de Menorca,39.93052,3.83281,Entire home/apt,100,5,34,2019-09-18,0.57,1,324
6126956,Apartamento 2 dorm vista mar,28619930,Joana,,Ciutadella de Menorca,40.05068,3.88273,Entire home/apt,174,3,36,2019-10-12,0.61,5,123
6166764,"Port d'Addaia, beauty and quiet",6455725,Anna Y Christian,,Es Mercadal,40.00623,4.19189,Entire home/apt,120,5,17,2018-08-22,0.30,1,87
6180872,villa mumare,32059644,Sonia,,Ciutadella de Menorca,39.9679,3.83467,Entire home/apt,55,4,33,2019-09-11,0.57,1,133
6180948,Villas en Menorca Son Parc Villa  Nº4,26837742,Lupi & Pedro / Kettenhofweg S.L,,Es Mercadal,40.0323,4.16627,Entire home/apt,200,5,6,2019-09-06,0.13,4,328
